date,publishedAt,title,description,content,url,sentiment_pos,sentiment_neu,sentiment_neg,sentiment_compound,sentiment_label
2025-03-26,2025-03-26 09:41:00,Apple announces new strategic partnership,Apple forms alliance with industry leader to expand market reach.,"Apple has announced a new strategic partnership aimed at expanding its market presence and enhancing its product offerings. This collaboration is expected to drive innovation and create new opportunities for growth. The company's CEO stated, 'This partnership represents a significant milestone in our strategy to deliver greater value to our customers and shareholders.'",https://example.com/news/apple/2025-03-26-941,0.207,0.793,0.0,0.34,pozitif
2025-03-27,2025-03-27 15:00:00,Apple announces positive quarterly results,Apple reported quarterly earnings that exceeded analyst expectations.,"Apple has announced its quarterly financial results, reporting earnings per share of $3.22, which exceeded analyst expectations of $3.22. Revenue reached $32.0 billion, marking a 16% increase from the previous year. The company attributed this growth to strong performance in its core business segments. CEO commented, 'We are pleased with our performance this quarter and remain optimistic about our future prospects.'",https://example.com/news/apple/2025-03-27-150,0.231,0.769,0.0,0.5574,pozitif
2025-03-27,2025-03-27 17:38:00,Apple maintains stable outlook despite industry challenges,Apple continues to perform steadily amid sector-wide pressures.,"Despite facing industry-wide challenges, Apple maintains a stable outlook, according to recent analyst reports. The company has implemented strategic initiatives to navigate current market conditions and position itself for long-term growth. Management remains focused on operational efficiency and innovation.",https://example.com/news/apple/2025-03-27-1738,0.124,0.677,0.199,-0.0829,negatif
2025-03-27,2025-03-27 10:22:00,Apple maintains stable outlook despite industry challenges,Apple continues to perform steadily amid sector-wide pressures.,"Despite facing industry-wide challenges, Apple maintains a stable outlook, according to recent analyst reports. The company has implemented strategic initiatives to navigate current market conditions and position itself for long-term growth. Management remains focused on operational efficiency and innovation.",https://example.com/news/apple/2025-03-27-1022,0.124,0.677,0.199,-0.0829,negatif
2025-03-28,2025-03-28 08:00:00,Apple introduces innovative new product line,New product launch expected to drive future growth for Apple.,"Apple today unveiled its latest product line, which analysts say could significantly impact the company's revenue stream in coming quarters. The new offerings are designed to meet evolving consumer demands and leverage cutting-edge technology. Market reaction has been generally positive, with shares rising 7% following the announcement.",https://example.com/news/apple/2025-03-28-80,0.282,0.718,0.0,0.6705,pozitif
2025-03-30,2025-03-30 16:00:00,Apple CEO discusses future direction in industry interview,Leadership insights reveal strategic vision for Apple's market position.,"In a recent industry interview, the CEO of Apple outlined the company's strategic priorities and responded to questions about competitive challenges. The executive emphasized the importance of innovation and operational excellence, while acknowledging the dynamic nature of the market. Analyst reactions were mixed, with some praising the clarity of vision while others questioned aspects of the execution strategy.",https://example.com/news/apple/2025-03-30-160,0.111,0.889,0.0,0.25,pozitif
2025-03-31,2025-03-31 10:31:00,Apple CEO discusses future direction in industry interview,Leadership insights reveal strategic vision for Apple's market position.,"In a recent industry interview, the CEO of Apple outlined the company's strategic priorities and responded to questions about competitive challenges. The executive emphasized the importance of innovation and operational excellence, while acknowledging the dynamic nature of the market. Analyst reactions were mixed, with some praising the clarity of vision while others questioned aspects of the execution strategy.",https://example.com/news/apple/2025-03-31-1031,0.111,0.889,0.0,0.25,pozitif
2025-03-31,2025-03-31 12:58:00,Apple announces positive quarterly results,Apple reported quarterly earnings that exceeded analyst expectations.,"Apple has announced its quarterly financial results, reporting earnings per share of $0.99, which exceeded analyst expectations of $0.99. Revenue reached $38.2 billion, marking a 18% increase from the previous year. The company attributed this growth to strong performance in its core business segments. CEO commented, 'We are pleased with our performance this quarter and remain optimistic about our future prospects.'",https://example.com/news/apple/2025-03-31-1258,0.231,0.769,0.0,0.5574,pozitif
2025-03-31,2025-03-31 17:59:00,Apple maintains stable outlook despite industry challenges,Apple continues to perform steadily amid sector-wide pressures.,"Despite facing industry-wide challenges, Apple maintains a stable outlook, according to recent analyst reports. The company has implemented strategic initiatives to navigate current market conditions and position itself for long-term growth. Management remains focused on operational efficiency and innovation.",https://example.com/news/apple/2025-03-31-1759,0.124,0.677,0.199,-0.0829,negatif
2025-04-01,2025-04-01 12:58:00,Apple stock falls on market uncertainty,Shares of Apple declined amid broader market concerns.,"Shares of Apple fell 21% today as investors reacted to broader market uncertainties and economic concerns. Analysts suggest this decline may be temporary, with some viewing it as a potential buying opportunity. Market volatility continues to impact the entire sector.",https://example.com/news/apple/2025-04-01-1258,0.133,0.723,0.145,-0.0516,negatif
2025-04-02,2025-04-02 09:51:00,Apple introduces innovative new product line,New product launch expected to drive future growth for Apple.,"Apple today unveiled its latest product line, which analysts say could significantly impact the company's revenue stream in coming quarters. The new offerings are designed to meet evolving consumer demands and leverage cutting-edge technology. Market reaction has been generally positive, with shares rising 21% following the announcement.",https://example.com/news/apple/2025-04-02-951,0.282,0.718,0.0,0.6705,pozitif
